name,entity_type,naics_code,address,city,state,zip,lca_filing_count,approval_count,building_score,building_flags,in_target_band,size_confidence,job_titles,review_status,first_seen,last_seen
TECHDAPT LLC.,LLC,541512,,SOUTHLAKE,TX,76092,32,,,[],false,low,"[""HCM APPLICATIONS DEVELOPER II"", ""FULL STACK APPLICATIONS DEVELOPER II"", ""ERP APPLICATIONS DEVELOPER (FIN/HCM) II"", ""CLOUD ERP APPLICATIONS DEVELOPER (FIN/SCM) II"", ""LEAD ARCHITECT FULL STACK DEVELOPER"", ""ENTERPRISE MIDDLEWARE APPLICATIONS DEVELOPER"", ""ENTERPRISE APPLICATIONS DEVELOPER \u2013 CLOUD ERP"", ""MERN STACK DEVELOPER"", ""ARCHITECT FULL STACK DEV"", ""ERP APPLICATIONS DEVELOPER (FIN/HCM)-II"", ""FULL STACK APPLICATIONS DEVELOPER"", ""ENTERPRISE APP DEVELOPER-HCM/ERP"", ""ENTERPRISE APPS DEVELOPER-I"", ""CLOUD ERP APPLICATIONS DEVELOPER (FIN/SCM) - I"", ""ERP APPLICATIONS DEVELOPER (FIN/HCM)"", ""AI/ML PROGRAMMER - II"", ""AI/ML PROGRAMMER - I"", ""ORACLE CLOUD ERP TECHNO FUNCTIONAL CONSULTANT - I""]",auto,2026-06-07,2026-06-07
"HAMSA CS, LLC",LLC,541511,,Plano,TX,75093,33,,,[],false,low,"[""Software Developer"", ""SOFTWARE DEVELOPER""]",auto,2026-06-07,2026-06-07
VIKVAR TECHNOLOGIES LLC,LLC,541511,,Austin,TX,78731,33,,,[],false,low,"[""Software Developer"", ""Quality Analyst"", ""Software Engineer"", ""Software  Engineer"", ""QUALITY ASSURANCE ENGINEER"", ""BUSINESS/DATA ANALYST"", ""BUSINESS ANALYST"", ""INFORMATION SECURITY ENGINEER/NETWORK ENGINEER"", ""SOFTWARE ENGINEER"", ""DEVOPS ENGINEER"", ""Business Analyst"", ""QULITY ASSURANCE ENGINEER"", ""Database Administrator"", ""Computer Systems Analyst"", ""Technical Product Manager""]",needs_review,2026-06-07,2026-06-07
"Intellitask, LLC",LLC,541513,,Richardson,TX,75081,33,,,[],false,low,"[""DevOps Engineer"", ""JAVA FULL STACK DEVELOPER"", ""COMPUTER SYSTEM ANALYST"", ""DEVOPS ENGINEER"", ""Build Engineer"", ""CLOUD ENGINEER"", ""SOLUTIONS ARCHITECT"", ""SOFTWARE ENGINEER"", ""OSS Project Manager"", ""Systems Administrator"", ""Cloud DevOps Engineer"", ""Software Engineer"", ""IT Project Manager"", ""Mobile Developer"", ""Data Engineer"", ""Cloud Systems Engineer"", ""Project Manager"", ""Jr. Data Scientist"", ""Full Stack Java Developer (Software Engineer)"", ""SYSTEMS ENGINEER""]",auto,2026-06-07,2026-06-07
DevAppsIT LLC,LLC,541511,,Farmers Branch,TX,75234,33,,,[],false,low,"[""APM Dynatrace Engineer"", ""SOFTWARE DEVELOPER"", ""Software Developer / Computer Programmer"", ""Data Engineer"", ""Software Developer IV"", ""Java Security Developer"", ""Senior Java Developer"", ""Cloud Engineer"", ""Developer"", ""Devops Engineer"", ""Senior Devops Engineer"", ""Product Architect"", ""IOS Developer"", ""Automation Engineer"", ""Snr. Salesforce Engineer"", ""Applications/system Analyst, Senior"", ""Azure Devops Engineer"", ""Automation Test Engineer"", ""Software Engineer"", ""Senior Data Engineer"", ""Java/SQL Developer"", ""Principal Cloud Solutions Architect"", ""APM Dynatrace Engineer (Application Performance Monitoring)"", ""AI Engineer/ Developer"", ""Cyber Security Business Analyst"", ""Software Developer"", ""Native App Developer IOS""]",auto,2026-06-07,2026-06-07
"Systems and Solutions, LLC",LLC,541511,,Houston,TX,77056,34,,,[],false,low,"[""DevOps Cloud Engineer"", ""IT Project Manager"", ""Salesforce Developer"", ""Java Developer"", ""Senior Researcher of Oncology"", ""Psychologist"", ""IT Data Analyst"", ""Systems Engineer"", ""Digital Analyst"", ""System Engineer"", ""Business Analyst"", ""Information Technology Project Manager"", ""Software Engineer"", ""Software Developer"", ""Senior Software Developer"", ""Sr. Software Developer"", ""Computer Systems Engineer"", ""Systems Management Analyst"", ""Software Quality Assurance Analyst"", ""Project Manager"", ""Cloud Systems Administrator"", ""SOFTWARE DEVELOPER""]",needs_review,2026-06-07,2026-06-07
Minuscule Technologies LLC,LLC,541511,,Katy,TX,77494,34,,,[],false,low,"[""Application Developer"", ""Senior Developer"", ""Test Engineer"", ""Lead QA Engineer"", ""Software Developer"", ""Lead Software Developer"", ""QA Engineer"", ""Senior QA Engineer"", ""Technical Architect"", ""Information Security Analyst"", ""Technical Business Analyst"", ""Mobile App Developer"", ""Senior Project Manager"", ""Software Engineer"", ""Senior Software Developer""]",auto,2026-06-07,2026-06-07
"Molabs Media, LLC",LLC,541511,,Dallas,TX,75234,34,,,[],false,low,"[""Technical Program Manager"", ""RF Planning and Optimization Engineer"", ""DevOps Engineer"", ""Senior Microwave Engineer"", ""Senior RF Optimization Engineer"", ""Sr Cloud/System Engineer"", ""Test Automation Engineer"", ""RNPO Engineer"", ""Design Architect Consultant"", ""Business Financial Analyst"", ""Telecom Engineer"", ""Sr. SAP HR Consultant"", ""Senior RF Engineer"", ""Telecom Network Specialist"", ""Telecommunication Specialist"", ""Devops Engineer"", ""Senior SAP Supply Chain Specialist - MM/WM/eProcurement"", ""Information Security Consultant"", ""Telecom (LTE/5G RF Engineer)"", ""senior business analyst"", ""AI Network Engineer"", ""Business Analyst (Telecom)"", ""Senior Financial Analyst"", ""GOLANG DEVELOPER"", ""Market and Management Research Analyst"", ""Computer Systems Analyst"", ""Senior Software Engineer"", ""Senior Lead Software Engineer"", ""Senior Lead Software Engineer Full Stack"", ""Network and Security Engineer""]",auto,2026-06-07,2026-06-07
"KK Associates, LLC",LLC,541512,,McKinney,TX,75070,34,,,[],false,low,"[""Application Developer"", ""Mainframe Developer"", ""Systems Engineer"", ""GIS Consultant"", ""Software Developer"", ""Business Logic Developer"", ""Java Full Stack Developer"", ""Full Stack Developer"", ""ETL Developer"", ""Information Security Automation Engineer"", ""Business Analyst"", ""Informatica Developer"", ""Senior QA Analyst"", ""Robotic Process Automation (RPA) Developer"", ""Software Quality Assurance Engineer"", ""SCCM and Intune Engineer"", ""Management Analyst"", ""Software/Python Developer"", ""System Engineer"", ""Cloud Architect"", ""Technical Analyst"", ""Senior .Net Developer"", ""Data Engineer""]",needs_review,2026-06-07,2026-06-07
HITECH Network Solutions LLC,LLC,541511,,Dallas,TX,75234,34,,,[],false,low,"[""Data Scientist"", ""Manager IT Services"", ""Telecom Engineer"", ""Financial Analyst"", ""Software Engineer"", ""RAN Solution Architect"", ""Project (Technical) Manager"", ""Technical Support Engineer"", ""SAP FICO Consultant"", ""Network and Security Engineer"", ""IP & Transmission Expert"", ""Information Security Specialist"", ""Solution Architect"", ""Radio/Transmission Optimization & Planning"", ""SAP MM Consultant"", ""Design Engineer"", ""SAP- Technical Lead"", ""5G RF Network Planning & Optimization Engineer"", ""Senior RF NPO Engineer"", ""Technical consultant Telecom & IT"", ""Interior Architect/ Interior Designer"", ""Expert - RAN optimization"", ""IT Project Manager"", ""Business Analyst"", ""Project Manager"", ""Senior SAP FICO Consultant"", ""RAN Engineer"", ""SAP Solution Architect""]",auto,2026-06-07,2026-06-07
MACHINE LEARNING TECHNOLOGIES LLC,LLC,541511,,DUNCANVILLE,TX,75116-4931,34,,,[],false,low,"[""SOFTWARE DEVELOPER"", ""LOGISTICS ANALYST"", ""SFDC QA"", ""SENIOR ACCOUNTS MANAGER"", ""TEST ENGINEERING SENIOR ANALYST"", ""OPERATION SPECIALIST"", ""APPLICATION DEVELOPER"", ""COGNITIVE IMPLEMENTATION ENGINEER"", ""DATA ANALYST"", ""BUSINESS ANALYST"", ""SUPPLY CHAIN PLANNER"", ""JAVA DEVELOPER"", ""AI AGENT DEVELOPER"", ""MOBILE COMMUNICATION SPECIALIST"", ""QA SYSTEMS ENGINEER"", ""SENIOR PYTHON ENGINEER"", ""DATA SCIENTIST"", ""PRODUCT DEVELOPMENT/QA"", ""BUSINESS ANALYSIS LEAD ANALYST"", ""FULL STACK JAVA DEVELOPER"", ""ANDROID ENGINEER""]",auto,2026-06-07,2026-06-07
SM Interface systems llc,LLC,541511,,Houston,TX,77074,35,,,[],false,low,"[""Project Manager"", ""SOFTWARE DEVELOPER"", ""Application  DEVELOPER"", ""Software Developer"", ""Industrial Engineer"", ""Application Architect"", ""Scrum Master"", ""IT-Technical Test Lead"", ""Software  DEVELOPER"", ""Application DEVELOPER"", ""Software DEVELOPER"", ""Scurm Master""]",auto,2026-06-07,2026-06-07
Zelantetech LLC,LLC,541511,,katy,TX,77450,35,,,[],false,low,"[""Solution Architect"", ""Technical Consultant"", ""AWS Cloud Engineer"", ""Java Developer"", ""RPA Developer"", ""Data Analyst"", ""DevOps Cloud Engineer"", ""ETL Developer"", ""ETL & Snowflake Developer"", ""Windows VMware Administrator"", ""Oracle Application Architect"", ""Snowflake Developer"", ""Cloud Architect"", ""Azure Cloud Architect"", ""Power BI Developer"", ""Software Engineer"", ""Software Developer"", ""SAP ABAP/Fiori Developer"", ""Automation Engineer"", ""UI Developer"", ""ETL & Snoflake Developer""]",auto,2026-06-07,2026-06-07
"Tek Tap, LLC.",LLC,541511,,Frisco,TX,75035,35,,,[],false,low,"[""Software engineer"", ""software enginner"", ""Project Manager"", ""software engineer"", ""Software Engineer"", ""software developer""]",auto,2026-06-07,2026-06-07
INNOVCENTRIC LLC,LLC,541511,,ALLEN,TX,75002,35,,,[],false,low,"[""SOFTWARE TEST ENGINEER"", ""ETL  DEVELOPER"", ""JAVA DEVELOPER"", ""SAP SD CONSULTANT"", ""BUSINESS SYSTEMS ANALYST"", ""SOFTWARE DEVELOPER"", "".NET DEVELOPER"", "".NET  DEVELOPER"", ""SOFTWARE  DEVELOPER"", ""IT PROJECT MANAGER"", ""Human Resources Executive"", ""Project Manager"", ""INFORMATICA DEVELOPER"", ""Network Engineer"", ""Business Systems Analyst"", ""Software Development Engineer"", ""SYSTEM ADMINISTRATOR"", ""SOFTWARE ENGINEER"", ""Adobe AEM QA Specialist"", ""QA Test Engineer"", ""Java Full Stack Developer"", ""java full stack developer"", ""Senior Software Engineer"", ""Java Developer""]",auto,2026-06-07,2026-06-07
"NEXUS INNOVATE, LLC.",LLC,541511,,DALLAS,TX,75252,35,,,[],false,low,"[""COMPUTER SYSTEMS ANALYST"", ""TECHNICAL ARCHITECT"", ""CYBERSECURITY ENGINEER"", ""DATABASE ARCHITECTS"", ""COMPUTER SYSTEMS ANALYSTS"", ""SOFTWARE DEVELOPER"", ""COMPUTER SYSTEMS ARCHITECTS"", ""DATA SCIENTISTS"", ""COMPUTER PROGRAMMER"", ""COMPUTER SYSTEMS ENGINEER"", ""DATABASE ADMINISTRATOR"", ""COMPUTER SYSTEMS ENGINEERS"", ""PROJECT MANAGER"", ""IT PROJECT MANAGER"", ""Computer Programmer""]",auto,2026-06-07,2026-06-07
STAFFWORXS LLC,LLC,541511,,FRISCO,TX,75033,35,,,[],false,low,"[""QUALITY ASSURANCE ENGINEER"", ""SOFTWARE ENGINEER"", ""SOFTWARE DEVELOPER"", ""INFORMATION TECHNOLOGY PROJECT MANAGER"", ""INFORMATION TECHNOLOGY MANAGER"", ""DATA ENGINEER"", ""JAVA PROGRAMMER"", ""DEV OPS ENGINEER"", ""DATA SCIENTIST"", ""COMPUTER PROGRAMMER"", ""SYSTEMS ENGINEER"", ""CLOUD ENGINEER""]",auto,2026-06-07,2026-06-07
Rising Sun Technologies LLC,LLC,541511,,Frisco,TX,75034,36,,,[],false,low,"[""Lead DevOps Engineer"", ""Senior Infrastructure ITSM Engineer"", ""Python Developer"", ""Software Development Engineer"", ""Senior Middleware Cloud Engineer"", ""DevOps Engineer"", ""Business Analyst"", ""Software Engineer"", ""Senior Software Development Engineer"", ""DevOps and Cloud Engineer"", ""Digital Architect"", ""QA Automation Engineer"", ""AWS Cloud Architect"", ""Bigdata DevOps Engineer"", ""FULL STACK DEVELOPER"", ""Cloud Infrastructure Engineer"", ""Data Engineer I"", ""QA and Cloud Automation Engineer"", ""Software Development Engineer I"", ""Software Developer"", ""ETL Engineer"", ""Cloud and Data Engineer"", ""Senior DevOps Engineer"", ""Sr Infrastructure ITSM Engineer""]",auto,2026-06-07,2026-06-07
Cymansys Solutions LLC,LLC,541511,,Cedar Park,TX,78613,36,,,[],false,low,"[""Business System Analyst"", ""Sr. Software Developer"", ""Business System Application Developer"", ""Test Analyst"", ""Software Developer"", ""SOFTWARE DEVELOPER"", ""IT PROJECT MANAGER"", ""SYSTEMS DEVELOPER"", ""QUALITY ASSURANCE ENGINEER"", ""COMPUTER SYSTEMS ENGINEER"", ""INFORMATION SECURITY ENGINEER"", ""INFORMATION SECURITY ANALYST/ENGINEER"", ""SALESFORCE DEVELOPER"", ""COMPUTER PROGRAMMER"", ""DEVOPS ENGINEER"", ""SOFTWARE QUALITY ANALYST""]",auto,2026-06-07,2026-06-07
Softel Techsource LLC,LLC,541512,,Dallas,TX,75240,36,,,[],false,low,"[""Cloud Solution Architect"", ""project manager"", ""software developer"", ""Telecommunication Engineer"", ""Senior Cloud Solution Architect"", ""Telecom Field Engineer"", ""Network Performance Engineer"", ""Network Systems Analyst"", ""Senior Service Engineer (Telecom)"", ""Software Developer"", ""Computer Programmer"", ""Radio Frequency Identification Device Specialist"", ""Radio Frequency Engineer"", ""Computer Systems Analyst"", ""Database Administrator"", ""Computer System Analyst"", ""Software Quality Assurance Analyst"", ""Electronics Engineer, Except Computer"", ""Telecommunications Engineering Specialists"", ""CAD Designer"", ""Software Engineer"", ""Test Engineer"", ""AUTOMATION ENGINEER"", ""SOFTWARE DEVELOPER"", ""DATA SCIENTIST""]",needs_review,2026-06-07,2026-06-07
VSK Infosystems LLC,LLC,541511,,Allen,TX,75013,36,,,[],false,low,"[""Software Engineer"", ""Computer Programmer"", ""SOFTWARE ENGINEER"", ""Software Engineer - Integration & Production Support"", ""Automation Engineer"", ""SYSTEMS ENGINEER"", ""SOFTWARE DEVELOPER"", ""SOLUTIONS ARCHITECT"", ""Software Developer""]",needs_review,2026-06-07,2026-06-07
"Assent Solutions, LLC",LLC,541511,,Houston,TX,77077,36,,,[],false,low,"[""Software Quality Assurance Tester"", ""Software Developer"", ""Scrum Master"", ""Database Administrator"", ""UAT Tester"", ""DB2 Database Administrator"", ""SAP Basis Administrator"", ""ERP Business Analyst"", ""Java Developer"", ""BI Software Developer"", ""UX Designer"", ""ESB Software Developer"", ""Cloud Engineer"", ""RPA Developer"", ""Senior Developer"", ""Software Development Engineer"", ""Software Development Engineer in Test"", ""Mainframes Developer"", ""SAP Developer"", ""Engineering Manager"", ""Software Test Engineer"", ""SAP ABAP Developer"", ""Java Fullstack Developer"", ""Database Engineer"", ""Senior Software Quality Assurance Engineer"", ""Data Engineer"", ""Data Scientist"", ""Analytics and Data Science Engineer""]",auto,2026-06-07,2026-06-07
NEXTGEN GIG SOLUTIONS LLC,LLC,541511,,AUSTIN,TX,78748,36,,,[],false,low,"[""Software Engineer"", ""Hadoop Bigdata Developer"", ""QA Automation Engineer"", ""Project Manager"", ""SAP Consultant"", ""Software Developer"", ""FULL STACK DEVELOPER"", ""QA Automation Lead"", ""QA Tester"", ""Sales Manager"", ""Business Analyst"", ""Computer Systems Architect"", ""Sr. Salesforce Developer"", ""RF Engineer"", ""Senior Business Analyst"", ""Senior Vice President"", ""Sr Product Owner"", ""Technical Product Manager"", ""Head of Delivery, North America"", ""Senior Solution Architect"", ""Principal Engineer \u201c Gen AI Engineering"", ""IT Consulant"", ""Automation Developer"", ""IT Consultant""]",needs_review,2026-06-07,2026-06-07
"DST Health Solutions, LLC",LLC,541511,,Kansas City,MO,64105,36,,,[],false,low,"[""Full Stack Developer"", ""Senior .Net Software Engineer"", ""Senior Architect"", ""Mainframe Developer"", ""Sr. Software Quality Control Engineer"", ""Software Engineer (00053681)"", ""Software Engineer (00053479)"", ""Lead Software Engineer [00053487]"", ""Lead Software Engineer [00057547]"", ""Sr Software Engineer [00057469]"", ""Sr Software Engineer [00055964]"", ""Lead Data Management Specialist [00059532]"", ""Software Engineer [00051440]"", ""Sr Software Engineer [00058407]"", ""Sr Software Engineer [00064858]"", ""Senior Implementation Consultant [00063976]"", ""Sr Software QA Engineer [00066139]"", ""Lead Software Engineer [00067515]"", ""Sr Software Engineer [00067774]"", ""Software Engineer (a/k/a Full Stack Developer) [00072165]"", ""Engineer [00070526]"", ""Sr. Software Engineer (00074620)"", ""Lead Software Engineer (00074621)"", ""Sr Software Engineer (00087313)"", ""Senior Software Engineer [00087549]"", ""Sr Software Engineer [00085788]"", ""Software QA Engineer [00083261]"", ""Sr Software QA Engineer [00083263]"", ""Software Engineer [00097537]""]",auto,2026-06-07,2026-06-07
Tech Abstractor LLC,LLC,541511,,Farmers Branch,TX,75234,37,,,[],false,low,"[""Robotic Process Automation  Engineer"", ""DevOps Engineer"", ""BI Developer"", ""Alfresco Developer"", ""UI Engineer"", ""Software Developer in Test(SDET)"", ""Citrix Developer"", ""Salesforce Developer"", "".NET Developer"", ""Software Development Engineer in Test"", ""Project Manager/Scrum master/Program Manager"", ""Project Manager/Scrum Master/Program Manager"", ""Project manager/Scrum master"", ""Oracle Fusion developer"", ""Service Now developer"", ""Devops Engineer"", ""UI Developer"", ""Java developer"", ""Software Developer"", ""Senior SAP Consultant"", ""Lead Consultant - Business Intelligence"", ""Principal Consultant - Oracle Fusion"", ""QA Engineer"", ""Project Manager"", ""ETL Developer"", ""QA Automation Engineer"", ""Software Engineer"", ""Programmer Analyst \u2013 SAP SAC"", ""Lead Engineer"", ""Oracle CPQ Consultant"", ""Senior Citrix Consultant"", ""Full Stack .NET Developer""]",auto,2026-06-07,2026-06-07
"Quanterian, LLC",LLC,541511,,Irving,TX,75062,37,,,[],false,low,"[""System Engineer"", ""Oracle Cloud ERP Functional Consultant"", ""Full Stack Software Engineer"", ""Java Developer"", ""Technical Product Manager"", ""Data Analyst"", "".Net Developer"", ""Business System Analyst"", ""Business Intelligence Analyst"", ""Information Systems Security Analyst"", ""Technical Recruitment Specialist"", ""Data Scientist"", ""QA Test Engineer"", ""Process Engineer"", ""Quality Assurance Engineer"", ""Python Developer"", ""Cloud Engineer"", ""Software Engineer"", ""Modem Test Engineer"", ""BI Analyst"", ""Security Engineer"", ""Technical Project Manager"", ""Financial Analyst"", ""Data Engineer"", ""Business Analyst"", ""QA Engineer"", ""Product Manager"", ""JAVA DEVELOPER""]",auto,2026-06-07,2026-06-07
Sentier LLC,LLC,541511,,Allen,TX,75013,37,,,[],false,low,"[""Computer Programmer"", ""Application Developer"", ""ETL Developer"", ""C Plus Plus Developer"", ""Data Engineer"", ""Software Developer"", ""Software Quality Assurance Analyst"", ""Computer Systems Analyst"", ""Software Quality Assurance (QA) Engineer""]",auto,2026-06-07,2026-06-07
BROWSE PROSPECTS LLC,LLC,541511,,DALLAS,TX,75220,38,,,[],false,low,"[""SAP CONSULTANT"", ""DATA ENGINEER"", ""DEVOPS ENGINEER"", ""SOFTWARE DEVELOPER"", ""SOFTWARE ENGINEER"", ""AUTOMATION TESTER"", ""PRODUCT MANAGER"", ""Data Engineer"", ""DATA SCIENTIST"", ""CSV Engineer"", ""ETL Developer"", ""Software Developer""]",auto,2026-06-07,2026-06-07
XGARE TECHNOLOGIES LLC,LLC,541511,,Farmers Branch,TX,75234,38,,,[],false,low,"[""Software Developer"", ""Software Engineer"", ""Product Designer"", ""Product Specific Engineer"", ""Senior QA Automation Engineer"", ""Data Scientist"", ""Software Developer II"", ""Web Programmer"", "".NET (Software Developer)""]",auto,2026-06-07,2026-06-07
"Peramal Services, LLC",LLC,541511,,Austin,TX,78729,38,,,[],false,low,"[""Software Engineer"", ""Senior Software Developer"", ""HR Manager"", ""Sr. Software Engineer"", ""QA Lead Consultant"", ""Software Testing Engineer"", ""Functional Lead Consultant"", ""Technical program Manager"", ""Technical Program Manager"", ""Senior Principal Cloud Database Architect""]",auto,2026-06-07,2026-06-07
